,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQM,PricePerSQM
1940,0.091,0.046,51.4,5.689,0.0,1.2919999999999998,0.0,26887004.0,0.0,2.0,0.0,0.855,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.022000000000000002,17.0,2.0,5.907,0.0,0.005,0.0,0.858,0.0,0.963,0.0,0.0,0.0,0.0,2.0,1.234,42.351128,-71.1326,2628,2134.0,1.0,1.0,69.67725,24.3982074493
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40035640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,158.7,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.35181,-71.13824,2737,2134.0,5.0,2.0,185.80599999999998,18.8368513396
1942,0.0,0.187,28.02,10.7,0.0,5.903,3.1430000000000002,21515901.0,0.0,0.0,0.0,0.0,0.0,0.066,0.001,8.0,11.0,0.0,0.0,3.1430000000000002,4.0569999999999995,0.0,14.0,1.0,2.405,0.0,0.0,0.039,3.339,0.0,0.34,0.083,0.0,0.0,0.0,15.0,17.54,42.34768,-71.13873000000001,2737,2134.0,1.0,1.0,53.419225,32.291745153499996
1943,0.0,0.0,0.183,0.0,0.0,0.001,0.0,21472174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,80.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,42.349144,-71.136314,2737,2134.0,5.0,2.0,185.80599999999998,23.4115152363
1944,0.0,0.0,6.75,11.7,0.0,0.595,0.12,6945400.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.12,0.0,0.314,15.0,5.0,0.703,0.0,0.011000000000000001,0.295,1.736,0.033,0.066,1.195,0.0,0.0,0.03,0.0,13.82,42.3563,-71.1305,2725,2134.0,1.0,1.0,83.6127,119.599056124
1945,0.0,0.142,70.48,5.0680000000000005,0.0,0.0,1.952,31363475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,58.6,1.952,0.0,0.368,14.0,1.0,3.8560000000000003,0.0,0.0,0.0,1.365,0.0,1.158,0.0,0.0,0.0,0.0,4.0,1.227,42.347120000000004,-71.1369,2737,2134.0,1.0,1.0,69.67725,24.326448015700002
1946,3.9410000000000003,0.0,3.846,0.006999999999999999,0.0,36.85,4.019,26723697.0,0.0,1.0,0.0,0.0,17.77,0.0,0.0,5.0,10.0,0.0,0.0,4.019,0.0,0.0,16.0,0.0,0.826,0.0,0.0,0.0,0.033,0.0,2.735,0.065,0.0,3.79,0.0,6.0,0.001,42.35072,-71.13428,2737,2134.0,3.0,1.0,93.274612,28.9467835042
1947,0.0,0.0,62.04,1.564,0.0,1.7109999999999999,2.5810000000000004,39247620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2230000000000003,9.0,8.0,0.0,0.0,2.5810000000000004,0.228,0.0,15.0,4.0,0.315,0.0,0.0,0.0,6.712999999999999,0.0,0.083,0.0,0.0,0.0,0.0,6.0,2.171,42.35425,-71.12857,2725,2134.0,5.0,2.0,185.80599999999998,20.9896343498
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43590417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.351475,-71.12736,2737,2134.0,4.0,1.0,92.90299999999999,43.055660204700004
1949,0.0,0.0,62.04,1.564,0.0,1.7109999999999999,2.5810000000000004,39247620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2230000000000003,9.0,8.0,0.0,0.0,2.5810000000000004,0.228,0.0,15.0,4.0,0.315,0.0,0.0,0.0,6.712999999999999,0.0,0.083,0.0,0.0,0.0,0.0,6.0,2.171,42.354492,-71.12929,2725,2134.0,3.0,1.0,130.0642,20.7589790273
1950,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.354347,-71.12719,2725,2134.0,4.0,1.5,126.62678899999999,33.168336914899996
1951,0.0,0.63,34.52,1.484,0.0,0.08199999999999999,9.812999999999999,16401540.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967,2.0,12.0,0.0,26.8,9.812999999999999,4.409,0.0,15.0,0.0,2.715,0.0,0.0,0.12,6.053999999999999,0.0,0.099,0.0,0.0,0.0,0.0,0.0,7.666,42.348071999999995,-71.13190999999999,2737,2134.0,5.0,2.0,167.2254,23.9198112248
1952,0.0,0.0,62.04,1.564,0.0,1.7109999999999999,2.5810000000000004,39247620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2230000000000003,9.0,8.0,0.0,0.0,2.5810000000000004,0.228,0.0,15.0,4.0,0.315,0.0,0.0,0.0,6.712999999999999,0.0,0.083,0.0,0.0,0.0,0.0,6.0,2.171,42.353429999999996,-71.12884,2725,2134.0,1.0,1.0,58.064375,29.277848939200002
1953,0.0,0.0,0.183,0.0,0.0,0.001,0.0,15418500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.353638000000004,-71.14129,2740,2134.0,1.0,1.0,92.90299999999999,18.298655587
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43590417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.35155,-71.12734,2737,2134.0,4.0,1.0,139.3545,28.7037734698
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22309790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.352866999999996,-71.13345,2737,2134.0,1.0,1.0,46.4515,34.4445281638
1956,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.351192,-71.1294,2737,2134.0,2.0,1.0,78.96755,25.326858944
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22104400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.355206,-71.134415,2725,2134.0,3.0,2.0,116.12875,27.555622530999997
1958,0.0,0.0,62.04,1.564,0.0,1.7109999999999999,2.5810000000000004,39247620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2230000000000003,9.0,8.0,0.0,0.0,2.5810000000000004,0.228,0.0,15.0,4.0,0.315,0.0,0.0,0.0,6.712999999999999,0.0,0.083,0.0,0.0,0.0,0.0,6.0,2.171,42.354355,-71.13013000000001,2725,2134.0,4.0,2.0,167.2254,17.9398584186
1959,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.3519,-71.1292,2737,2134.0,3.0,2.0,111.4836,21.5278301024
1960,0.0,0.071,26.51,5.056,0.0,1.317,3.2560000000000002,16004162.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.2560000000000002,0.276,0.039,18.0,2.0,1.702,0.0,0.0,0.063,3.392,0.946,0.095,0.254,0.0,0.0,0.65,0.0,12.06,42.355765999999996,-71.13186999999999,2725,2134.0,2.0,1.0,83.6127,26.3117923473
1961,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.35495,-71.12607,2725,2134.0,6.0,3.0,232.2575,23.2500565106
1962,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.354409999999994,-71.13609,1866,2134.0,3.0,1.0,139.3545,16.5046697451
1963,0.0,0.0,31.21,2.451,0.0,0.37200000000000005,8.232000000000001,20742361.0,0.0,3.0,0.0,0.0,0.0,0.0,0.10099999999999999,3.0,6.0,0.0,0.0,8.232000000000001,0.985,0.0,18.0,4.0,3.7310000000000003,0.0,0.0,0.012,1.453,0.0,0.066,0.004,0.0,0.0,0.0,0.0,42.33,42.35808,-71.13266999999999,2241,2134.0,1.0,1.0,69.67725,18.6574527554
1964,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.354409999999994,-71.13609,1865,2134.0,5.0,2.0,139.3545,25.1158017861
1965,0.0,0.0,77.88,3.025,0.0,0.747,3.136,22149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.136,0.053,0.0,14.0,1.0,1.357,0.0,0.0,0.0,3.5639999999999996,0.0,0.015,0.0,0.0,0.0,0.0,5.0,2.99,42.349865,-71.13110999999999,386,2134.0,1.0,1.0,41.80635,35.8797168373
1966,0.0,0.142,70.48,5.0680000000000005,0.0,0.0,1.952,31363475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,58.6,1.952,0.0,0.368,14.0,1.0,3.8560000000000003,0.0,0.0,0.0,1.365,0.0,1.158,0.0,0.0,0.0,0.0,4.0,1.227,42.347305,-71.13721,148,2134.0,2.0,1.0,69.67725,31.5741508168
1967,0.0,0.0,77.38,3.685,0.0,0.853,1.75,56729924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,176.3,1.75,0.08900000000000001,0.0,15.0,0.0,0.956,0.0,0.0,0.0,3.429,0.0,0.37,0.0,0.0,0.0,0.0,3.0,3.505,42.34665,-71.13544,325,2134.0,1.0,1.0,65.0321,24.6032344027
1968,0.0,0.0,0.183,0.0,0.0,0.001,0.0,27637885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,42.350853,-71.128456,2737,2134.0,3.0,2.0,111.4836,31.394752232600002
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22104400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.354977000000005,-71.134674,2725,2134.0,3.0,1.0,65.0321,43.82451127979999
1970,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.352783,-71.128006,2725,2134.0,2.0,1.0,74.3224,24.2188088652
1971,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.351192,-71.1294,2737,2134.0,2.0,1.0,83.6127,23.9198112248
1972,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.353863,-71.13849,2725,2134.0,2.0,1.5,74.3224,34.3099792256
1973,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.35497,-71.12651,2725,2134.0,4.0,2.0,116.12875,34.4445281638
1974,0.091,0.046,51.4,5.689,0.0,1.2919999999999998,0.0,26887004.0,0.0,2.0,0.0,0.855,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.022000000000000002,17.0,2.0,5.907,0.0,0.005,0.0,0.858,0.0,0.963,0.0,0.0,0.0,0.0,2.0,1.234,42.351547,-71.13276,2737,2134.0,3.0,1.0,72.46434,33.119738619
1975,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.353863,-71.13849,2725,2134.0,1.0,1.0,57.59986,36.4584219476
1976,0.0,0.0,77.88,3.025,0.0,0.747,3.136,22149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.136,0.053,0.0,14.0,1.0,1.357,0.0,0.0,0.0,3.5639999999999996,0.0,0.015,0.0,0.0,0.0,0.0,5.0,2.99,42.35083,-71.13181999999999,2737,2134.0,5.0,2.0,185.80599999999998,21.5278301024
1977,0.0,0.0,62.04,1.564,0.0,1.7109999999999999,2.5810000000000004,39247620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2230000000000003,9.0,8.0,0.0,0.0,2.5810000000000004,0.228,0.0,15.0,4.0,0.315,0.0,0.0,0.0,6.712999999999999,0.0,0.083,0.0,0.0,0.0,0.0,6.0,2.171,42.35461,-71.12841999999999,2725,2134.0,4.0,2.0,185.80599999999998,21.258732226099998
1978,0.091,0.046,51.4,5.689,0.0,1.2919999999999998,0.0,26887004.0,0.0,2.0,0.0,0.855,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.022000000000000002,17.0,2.0,5.907,0.0,0.005,0.0,0.858,0.0,0.963,0.0,0.0,0.0,0.0,2.0,1.234,42.351334,-71.13268000000001,2740,2134.0,3.0,1.0,92.90299999999999,27.9861791331
1979,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.353725,-71.12586999999999,2584,2134.0,2.0,2.0,78.03851999999999,30.754043003400003
1980,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.353683000000004,-71.12545,2647,2134.0,2.0,2.0,83.6127,28.7037734698
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5355800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34598,-71.13541,1327,2134.0,2.0,1.0,78.96755,25.6434446808
1982,0.0,0.187,28.02,10.7,0.0,5.903,3.1430000000000002,21515901.0,0.0,0.0,0.0,0.0,0.0,0.066,0.001,8.0,11.0,0.0,0.0,3.1430000000000002,4.0569999999999995,0.0,14.0,1.0,2.405,0.0,0.0,0.039,3.339,0.0,0.34,0.083,0.0,0.0,0.0,15.0,17.54,42.347885,-71.1396,507,2134.0,2.0,2.0,100.706852,23.8315462388
1983,0.0,0.0,77.88,3.025,0.0,0.747,3.136,22149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.136,0.053,0.0,14.0,1.0,1.357,0.0,0.0,0.0,3.5639999999999996,0.0,0.015,0.0,0.0,0.0,0.0,5.0,2.99,42.34878,-71.13313000000001,404,2134.0,4.0,2.0,120.7739,24.8398039643
1984,0.0,0.0,77.38,3.685,0.0,0.853,1.75,56729924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,176.3,1.75,0.08900000000000001,0.0,15.0,0.0,0.956,0.0,0.0,0.0,3.429,0.0,0.37,0.0,0.0,0.0,0.0,3.0,3.505,42.347412,-71.134766,2538,2134.0,2.0,2.0,94.76106,26.3821447333
1985,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.355109999999996,-71.12539,2725,2134.0,5.0,2.0,170.569908,26.3821447333
1986,0.0,0.048,48.5,4.873,0.0,3.3680000000000003,3.0,37936773.0,0.162,1.0,0.0,0.0,0.0,0.0,2.8369999999999997,3.0,7.0,0.0,0.0,3.0,1.088,0.0,11.0,14.0,2.4219999999999997,0.0,0.0,0.002,4.388,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,7.0,6.526,42.355109999999996,-71.12539,2725,2134.0,5.0,2.0,171.87055,25.6006628244
1987,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.353863,-71.13849,2725,2134.0,2.0,1.5,83.891409,28.6084120962
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5355800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.345848,-71.135666,1173,2134.0,2.0,1.0,86.121081,27.867741232800004
1989,0.0,0.0,78.58,2.886,0.0,1.597,0.069,320842900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,12.0,1791.75,0.069,0.0,0.17800000000000002,54.0,24.0,3.701,0.0,0.0,0.0,2.011,0.0,0.35700000000000004,0.0,0.0,0.015,0.0,0.0,2.6660000000000004,42.35841,-71.06197,530,2134.0,2.0,2.0,71.906922,36.8531975267
1990,0.0,0.0,77.38,3.685,0.0,0.853,1.75,56729924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,176.3,1.75,0.08900000000000001,0.0,15.0,0.0,0.956,0.0,0.0,0.0,3.429,0.0,0.37,0.0,0.0,0.0,0.0,3.0,3.505,42.347843,-71.13524,439,2134.0,1.0,1.0,65.0321,29.216340853200002
1991,0.0,0.0,77.38,3.685,0.0,0.853,1.75,56729924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,176.3,1.75,0.08900000000000001,0.0,15.0,0.0,0.956,0.0,0.0,0.0,3.429,0.0,0.37,0.0,0.0,0.0,0.0,3.0,3.505,42.347843,-71.13524,438,2134.0,1.0,1.0,65.0321,29.216340853200002
1992,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.351684999999996,-71.128395,1143,2134.0,4.0,1.0,111.4836,27.806780548899997
1993,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.353863,-71.13849,532,2134.0,1.0,1.0,55.7418,38.1221991396
1994,0.0,0.042,40.36,2.7230000000000003,0.0,2.479,2.218,39025890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,5.0,9.0,0.0,141.5,2.218,1.318,0.0,14.0,1.0,1.0859999999999999,0.0,0.0,0.036000000000000004,3.068,0.0,0.27399999999999997,0.054000000000000006,0.0,0.0,0.0,1.0,20.08,42.353863,-71.13849,531,2134.0,1.0,1.0,64.939197,31.567991208800002
1995,0.0,0.258,1.288,6.006,0.0,0.005,0.607,9789700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.607,14.88,0.0,13.0,22.0,0.858,0.0,0.0,0.0,0.0,5.105,0.18,0.052000000000000005,0.262,0.0,0.005,0.0,31.99,42.35897,-71.124214,683,2134.0,5.0,2.0,241.5478,13.661892180299999
1996,0.0,0.0,77.88,3.025,0.0,0.747,3.136,22149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.136,0.053,0.0,14.0,1.0,1.357,0.0,0.0,0.0,3.5639999999999996,0.0,0.015,0.0,0.0,0.0,0.0,5.0,2.99,42.348865999999994,-71.131714,541,2134.0,2.0,1.0,60.38695,28.5657745589
1997,0.0,0.165,37.25,5.35,0.0,10.11,0.61,27123600.0,0.0,0.0,0.39899999999999997,0.0,0.0,0.0,0.0,1.0,5.0,0.0,19.4,0.61,0.363,0.0,14.0,1.0,0.111,0.0,0.0,0.0,0.708,0.0,0.003,0.0,0.0,0.47100000000000003,1.3319999999999999,0.0,8.231,42.359463,-71.13672,2725,2134.0,2.0,1.0,92.90299999999999,20.4514385972
1998,0.0,0.165,37.25,5.35,0.0,10.11,0.61,27123600.0,0.0,0.0,0.39899999999999997,0.0,0.0,0.0,0.0,1.0,5.0,0.0,19.4,0.61,0.363,0.0,14.0,1.0,0.111,0.0,0.0,0.0,0.708,0.0,0.003,0.0,0.0,0.47100000000000003,1.3319999999999999,0.0,8.231,42.359463,-71.13672,2726,2134.0,3.0,1.0,139.3545,17.2222640819
1999,0.0,0.0,77.38,3.685,0.0,0.853,1.75,56729924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,176.3,1.75,0.08900000000000001,0.0,15.0,0.0,0.956,0.0,0.0,0.0,3.429,0.0,0.37,0.0,0.0,0.0,0.0,3.0,3.505,42.346786,-71.135056,2737,2134.0,2.0,1.0,65.0321,28.4474897781
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15060860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,253.2,0.0,0.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.353596,-71.12508000000001,2726,2134.0,4.0,2.0,139.3545,25.1158017861
2001,0.0,0.001,50.47,2.984,0.0,1.018,6.8629999999999995,19731683.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.8629999999999995,0.63,0.015,16.0,2.0,3.23,0.0,0.002,0.0,3.427,0.0,0.47600000000000003,0.0,0.0,0.0,0.0,0.0,14.99,42.35953,-71.13471,2725,2134.0,5.0,3.0,232.2575,19.353519262
2002,0.0,0.0,68.31,2.9530000000000003,0.0,0.01,2.329,37965719.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.019,9.0,9.0,0.0,0.0,2.329,0.9640000000000001,0.0,14.0,4.0,4.077,0.0,0.0,0.0,1.003,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,8.0,7.577000000000001,42.352028000000004,-71.1283,1658,2134.0,4.0,2.0,139.3545,21.5278301024
2003,0.0,0.0,0.183,0.0,0.0,0.001,0.0,21472174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,80.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,42.349663,-71.13603,1446,2134.0,6.0,2.0,232.2575,20.8819951993
2004,0.0,0.0,77.88,3.025,0.0,0.747,3.136,22149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.136,0.053,0.0,14.0,1.0,1.357,0.0,0.0,0.0,3.5639999999999996,0.0,0.015,0.0,0.0,0.0,0.0,5.0,2.99,42.349509999999995,-71.1317,2737,2134.0,4.0,1.0,139.3545,27.2685847963
2005,0.0,0.142,70.48,5.0680000000000005,0.0,0.0,1.952,31363475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,58.6,1.952,0.0,0.368,14.0,1.0,3.8560000000000003,0.0,0.0,0.0,1.365,0.0,1.158,0.0,0.0,0.0,0.0,4.0,1.227,42.346687,-71.135994,2737,2134.0,3.0,1.0,78.131423,28.0296955554
